Ensembl_Gene_ID,Symbol,qc_group,qc_label,ensembl_releases,biotypes
ENSG00000222835,RNA5SP100,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252845,RNA5SP101,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252674,RNA5SP102,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000238379,RNA5SP103,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222921,RNA5SP104,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212425,RNA5SP105,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000253083,RNA5SP106,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000223290,RNA5SP107,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000271924,RNA5SP108,rrna_like,5S rRNA pseudogene,80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212312,RNA5SP109,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000199508,RNA5SP110,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000223318,RNA5SP111,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251746,RNA5SP112,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222418,RNA5SP113,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000200650,RNA5SP114,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000223092,RNA5SP115,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251941,RNA5SP116,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202164,RNA5SP117,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222317,RNA5SP118,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000199585,RNA5SP119,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222832,RNA5SP120,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252346,RNA5SP121,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000207186,RNA5SP122,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000200114,RNA5SP123,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000199609,RNA5SP124,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201713,RNA5SP125,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201962,RNA5SP126,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222983,RNA5SP127,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202175,RNA5SP128,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222208,RNA5SP129,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201301,RNA5SP130,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202322,RNA5SP131,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201595,RNA5SP132,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000200238,RNA5SP133,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252301,RNA5SP134,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252828,RNA5SP135,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222838,RNA5SP136,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000280775,RNA5SP136,rrna_like,5S rRNA pseudogene,79;80,rRNA
ENSG00000252642,RNA5SP137,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201968,RNA5SP138,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201210,RNA5SP139,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201394,RNA5SP140,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201413,RNA5SP141,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201325,RNA5SP142,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252745,RNA5SP143,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222778,RNA5SP144,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000199994,RNA5SP145,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222675,RNA5SP146,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252302,RNA5SP147,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252336,RNA5SP148,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201822,RNA5SP149,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000199839,RNA5SP150,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA
ENSG00000202502,RNA5SP151,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202054,RNA5SP152,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252307,RNA5SP153,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252002,RNA5SP154,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000223086,RNA5SP155,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222182,RNA5SP156,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251816,RNA5SP157,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222230,RNA5SP158,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252970,RNA5SP159,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201736,RNA5SP160,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000200741,RNA5SP161,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251823,RNA5SP162,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222236,RNA5SP163,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252342,RNA5SP164,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252951,RNA5SP165,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201846,RNA5SP166,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202331,RNA5SP167,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252451,RNA5SP168,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000253077,RNA5SP169,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252959,RNA5SP170,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212373,RNA5SP171,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201931,RNA5SP172,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA
ENSG00000201727,RNA5SP173,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000199572,RNA5SP174,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201145,RNA5SP175,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212258,RNA5SP176,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222054,RNA5SP177,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222312,RNA5SP178,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000253093,RNA5SP179,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212237,RNA5SP18,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251990,RNA5SP180,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222178,RNA5SP181,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251873,RNA5SP182,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000199322,RNA5SP183,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000223003,RNA5SP184,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212265,RNA5SP185,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252833,RNA5SP186,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000207129,RNA5SP187,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000199786,RNA5SP188,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201790,RNA5SP189,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202056,RNA5SP19,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202092,RNA5SP190,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000199455,RNA5SP191,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201274,RNA5SP192,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222285,RNA5SP193,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201532,RNA5SP194,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA
ENSG00000199545,RNA5SP195,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252793,RNA5SP196,rrna_like,5S rRNA pseudogene,77;78,rRNA
ENSG00000280646,RNA5SP196,rrna_like,5S rRNA pseudogene,93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000200227,RNA5SP197,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222308,RNA5SP198,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000200275,RNA5SP199,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251785,RNA5SP20,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252169,RNA5SP200,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222248,RNA5SP201,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201185,RNA5SP202,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222383,RNA5SP203,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201415,RNA5SP204,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000201523,RNA5SP205,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252512,RNA5SP206,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212176,RNA5SP207,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251965,RNA5SP208,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000223169,RNA5SP209,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222849,RNA5SP21,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212336,RNA5SP210,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202386,RNA5SP211,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212525,RNA5SP212,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212333,RNA5SP213,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000200248,RNA5SP214,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000200310,RNA5SP215,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251920,RNA5SP216,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000251768,RNA5SP217,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000200058,RNA5SP218,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000212242,RNA5SP219,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202263,RNA5SP22,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000252107,RNA5SP220,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000223203,RNA5SP221,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000222971,RNA5SP222,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
ENSG00000202044,RNA5SP223,rrna_like,5S rRNA pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,rRNA;rRNA_pseudogene
