Symbol,reference_tpm
RPL37P25,0.0
RPL37P3,0.0
RPL37P4,0.0
RPL37P6,1.4701
RPL38,1712.9879
RPL38P1,0.0
RPL38P3,0.0
RPL38P4,0.0
RPL39,2868.1397
RPL39L,11.2098
RPL39P,0.0
RPL39P18,0.0
RPL39P25,0.0
RPL39P26,0.0
RPL39P28,0.0
RPL39P29,0.0
RPL39P3,495.86
RPL39P31,0.0
RPL39P33,0.0
RPL39P34,2.4901
RPL39P36,0.0
RPL39P38,0.0
RPL39P40,0.0
RPL39P5,0.0
RPL39P6,0.0
RPL3L,0.0701
RPL3P1,0.01
RPL3P10,0.0
RPL3P11,0.0
RPL3P12,0.0
RPL3P13,0.0
RPL3P2,0.2901
RPL3P3,0.0
RPL3P4,45.2194
RPL3P5,0.0
RPL3P6,0.0201
RPL3P7,0.1501
RPL3P8,0.0
RPL3P9,0.0
RPL4,2089.5833
RPL41,5806.62
RPL41P1,0.0
RPL41P2,50.5197
RPL41P5,0.0
RPL4P1,0.0201
RPL4P2,0.0
RPL4P3,0.0201
RPL4P4,5.2501
RPL4P5,0.6901
RPL4P6,0.25
RPL5,1117.4537
RPL5P1,0.2301
RPL5P10,0.0
RPL5P11,0.0
RPL5P12,0.0901
RPL5P13,0.0
RPL5P14,0.0
RPL5P15,0.0
RPL5P16,0.0
RPL5P17,0.0301
RPL5P18,0.0301
RPL5P19,0.0
RPL5P2,0.0
RPL5P20,0.0
RPL5P21,0.0
RPL5P22,0.0
RPL5P23,0.5001
RPL5P24,0.0501
RPL5P25,0.0
RPL5P26,0.0
RPL5P27,0.0
RPL5P28,0.0
RPL5P29,0.09
RPL5P3,0.0401
RPL5P30,0.4101
RPL5P31,0.0
RPL5P32,0.0
RPL5P33,0.0
RPL5P34,1.0801
RPL5P35,0.0
RPL5P4,0.6401
RPL5P5,0.0
RPL5P6,0.0
RPL5P7,0.0
RPL5P8,0.0
RPL5P9,0.0401
RPL6,1317.7853
RPL6P12,0.0
RPL6P2,0.0
RPL6P21,0.0
RPL6P25,0.0
RPL6P27,17.5297
RPL6P29,0.0
RPL6P30,0.0
RPL6P5,0.0
RPL6P7,0.0
RPL6P8,0.0
RPL6P9,0.0
RPL7,1840.3949
RPL7A,1855.78
RPL7AP10,0.2601
RPL7AP11,0.4001
RPL7AP14,0.0
RPL7AP15,0.0301
RPL7AP2,0.0401
RPL7AP23,0.0
RPL7AP25,0.0
RPL7AP26,0.0201
RPL7AP28,0.0601
RPL7AP3,0.0
RPL7AP30,2.69
RPL7AP31,0.0601
RPL7AP33,0.0
RPL7AP34,0.0
RPL7AP38,0.0
RPL7AP4,0.0
RPL7AP56,0.0
RPL7AP57,0.0
RPL7AP58,0.0
RPL7AP6,7.7803
RPL7AP60,0.1001
RPL7AP61,0.0
RPL7AP64,0.1001
RPL7AP65,0.0
RPL7AP66,0.5901
RPL7AP69,0.0
RPL7AP7,0.0
RPL7AP71,0.0
RPL7AP72,0.0
RPL7AP73,0.0
RPL7AP8,0.0
RPL7P1,29.6705
RPL7P10,0.0
RPL7P11,0.0
RPL7P12,0.0
RPL7P13,0.0
RPL7P14,0.0
RPL7P15,0.0
RPL7P16,0.0
RPL7P17,0.0301
RPL7P18,0.0
RPL7P19,0.0
RPL7P2,0.0
RPL7P20,0.0
RPL7P21,0.1201
RPL7P22,0.0301
RPL7P23,0.9701
RPL7P24,0.0201
RPL7P25,0.0
RPL7P26,0.0301
RPL7P27,0.0
RPL7P28,0.0
RPL7P29,0.0
RPL7P3,0.0
RPL7P30,0.0
RPL7P31,0.0
RPL7P32,0.2701
RPL7P33,0.0
RPL7P34,0.0
RPL7P35,0.0
RPL7P36,0.0
RPL7P37,0.0
RPL7P38,0.0
RPL7P39,0.0
RPL7P4,0.0
RPL7P40,0.0
RPL7P41,0.0
RPL7P42,0.0
RPL7P43,0.0
RPL7P44,0.0
RPL7P45,0.0
RPL7P46,0.03
RPL7P47,0.1801
RPL7P48,0.0
RPL7P49,0.0
RPL7P5,0.0
RPL7P50,0.02
RPL7P51,0.0
RPL7P52,0.0
RPL7P53,0.0
RPL7P54,0.0
RPL7P55,0.0
RPL7P56,0.0
RPL7P57,0.0901
RPL7P58,0.0
RPL7P59,0.0
RPL7P6,0.1401
RPL7P60,0.0
RPL7P61,0.0
RPL7P7,0.0
RPL7P8,0.0
RPL7P9,39.0207
RPL8,2461.28
RPL8P2,0.0
RPL9,1152.2189
RPL9P15,0.0
RPL9P16,0.0
RPL9P18,0.07
RPL9P2,0.0501
RPL9P25,0.9501
RPL9P28,0.0
RPL9P29,0.6501
RPL9P3,0.0401
RPL9P30,0.0
RPL9P31,0.0
RPL9P32,0.1601
RPL9P33,0.0
RPL9P5,0.0
RPL9P7,1.1801
RPLP0,2293.25
RPLP0P1,0.0
RPLP0P11,0.0
RPLP0P2,0.6101
RPLP0P6,19.7001
RPLP0P7,0.0
RPLP1,2042.7535
RPLP1P11,0.7001
RPLP1P13,0.0
RPLP1P6,1.4201
RPLP2,1314.409
RPLP2P1,0.0
RPS10,1482.4822
RPS10L,0.3701
RPS10P14,0.0
RPS10P16,0.1101
RPS10P18,0.0
RPS10P2,0.2201
RPS10P20,0.0
RPS10P21,0.0
RPS10P27,0.0
RPS10P28,0.0
RPS10P3,0.0701
RPS11,2818.28
RPS11P1,0.0
RPS11P5,1.0301
RPS11P6,0.1201
RPS11P7,0.0
RPS12,1660.6123
RPS12P10,0.0
RPS12P15,0.0
RPS12P18,0.0
RPS12P2,0.0
RPS12P20,0.0
RPS12P21,0.02
RPS12P23,0.0
RPS12P24,0.0
RPS12P26,0.2501
RPS12P27,0.0
RPS12P28,0.1201
RPS12P31,0.02
RPS12P5,0.0
RPS13,1057.3218
RPS13P2,0.8801
RPS14,1255.7198
RPS14P4,0.0
RPS14P7,0.0
RPS14P8,0.0901
RPS15,1428.8107
RPS15A,1728.9728
RPS15AP1,1.5601
RPS15AP10,0.3301
RPS15AP11,0.2
RPS15AP12,0.6701
RPS15AP16,0.1201
RPS15AP17,0.0
RPS15AP18,0.0
RPS15AP24,0.1601
RPS15AP25,0.0
RPS15AP27,0.0
RPS15AP3,0.0
RPS15AP32,0.0
RPS15AP34,0.0
RPS15AP36,0.1801
RPS15AP38,0.1501
RPS15AP40,0.0
RPS15AP5,0.0
RPS15AP6,0.0
RPS15AP7,0.0
RPS15AP9,0.0
RPS15P5,0.0901
RPS15P9,0.0
RPS16,1847.0396
RPS16P5,0.0
RPS16P8,0.0
RPS16P9,0.0
RPS17,1738.7067
RPS17P1,0.0
RPS17P11,0.0
RPS17P13,0.0
RPS17P14,0.0
RPS17P15,0.0
RPS17P17,0.0
RPS17P2,0.0
RPS17P5,0.0
RPS17P8,0.0
RPS18,3439.7776
RPS18P1,0.0
RPS18P12,0.3201
RPS18P13,0.0
RPS18P6,0.0
RPS18P9,2.8301
RPS19,2445.8146
RPS19BP1,72.9979
RPS19P1,0.0
RPS19P3,0.2201
RPS19P6,0.0
RPS2,2386.1999
RPS20,1963.484
RPS20P1,0.0
RPS20P10,0.0
RPS20P14,0.8801
RPS20P15,0.0
RPS20P2,0.0
RPS20P20,0.0
RPS20P21,0.0
RPS20P22,0.2101
RPS20P23,0.0
RPS20P24,0.0
RPS20P25,0.0
RPS20P31,0.0
RPS20P32,0.0
RPS20P33,0.6201
RPS20P35,0.0901
RPS20P4,0.1001
RPS20P5,0.0
RPS21,2050.21
RPS21P1,0.3401
RPS21P4,0.0
RPS21P8,0.0
RPS23,2182.7013
RPS23P1,0.0
RPS23P10,0.0
RPS23P2,0.0
RPS23P3,0.0
RPS23P4,0.0
RPS23P5,0.0
RPS23P6,0.0
RPS23P7,0.0
RPS23P8,13.94
RPS23P9,0.0
RPS24,2948.2
RPS24P1,0.0
RPS24P12,0.0
RPS24P13,0.0
RPS24P14,0.0
RPS24P16,0.0
RPS24P17,0.0
RPS24P18,0.0
RPS24P6,0.0
RPS24P7,0.0
RPS24P8,1.4501
RPS25,999.8715
RPS26,464.9711
RPS26P11,0.0701
RPS26P13,0.0
RPS26P15,0.2501
RPS26P2,0.0
RPS26P21,0.0
RPS26P24,0.0
RPS26P3,0.3501
RPS26P30,0.0
RPS26P31,0.22
RPS26P34,0.0
RPS26P35,0.0
RPS26P4,0.0
RPS26P43,0.0
RPS26P47,0.3401
RPS26P49,0.0
RPS26P5,0.0
RPS26P52,0.0
RPS26P54,0.0
RPS26P55,0.0
RPS26P56,0.0
RPS26P6,0.6801
RPS26P8,0.1901
RPS27,4694.53
RPS27A,1359.56
RPS27AP1,0.0
RPS27AP14,0.0
RPS27AP2,0.0
RPS27AP3,0.0
RPS27L,106.2404
RPS27P1,0.0
RPS27P12,0.0
RPS27P14,0.0
RPS27P15,0.0
RPS27P16,0.0
RPS27P18,0.0
RPS27P20,0.0
RPS27P22,0.0
RPS27P23,0.0
RPS27P25,0.0
RPS27P26,0.0
RPS27P27,0.0
RPS27P29,0.0
RPS27P5,0.0
RPS28,833.4768
RPS28P1,0.0
RPS28P7,798.7488
RPS28P8,0.0
RPS29,2963.3218
RPS29P12,0.0
RPS29P13,0.0
RPS29P2,0.0
RPS29P20,0.0
RPS29P22,0.0
RPS29P24,0.0
RPS29P25,0.0
RPS29P26,0.0
RPS29P28,0.0
RPS29P6,0.0
RPS2P1,0.0
RPS2P2,0.0
RPS2P24,0.0
RPS2P25,0.0
RPS2P28,0.0
RPS2P32,1.14
RPS2P35,0.0401
RPS2P39,0.0
RPS2P4,0.1101
RPS2P41,0.0
RPS2P44,0.0
RPS2P45,0.0201
RPS2P46,14.6498
RPS2P48,0.0301
RPS2P5,133.7032
RPS2P52,0.0
RPS2P55,3.0801
RPS2P6,0.0
RPS2P7,0.6901
RPS3,2068.3996
RPS3A,1965.7982
RPS3AP1,0.0
RPS3AP12,0.0
RPS3AP14,0.0
RPS3AP15,0.0
RPS3AP17,0.0
RPS3AP2,0.0
RPS3AP22,0.0
RPS3AP23,0.0
RPS3AP24,0.0
RPS3AP25,0.0401
RPS3AP26,8.7498
RPS3AP29,0.0
RPS3AP3,0.0
RPS3AP30,0.0
RPS3AP32,0.0
RPS3AP33,0.0
RPS3AP34,0.1101
RPS3AP35,0.0
RPS3AP39,0.0
RPS3AP4,0.0
RPS3AP40,0.0
RPS3AP41,0.0
RPS3AP42,0.0
RPS3AP43,0.0301
RPS3AP44,0.0601
RPS3AP46,0.0
RPS3AP47,0.3801
RPS3AP49,0.0601
RPS3AP5,1.1901
RPS3AP50,0.0
RPS3AP52,0.0
RPS3AP53,0.0
RPS3AP54,0.0
RPS3AP6,27.0799
RPS3AP9,0.0
RPS3P1,0.0
RPS3P2,0.0401
RPS3P6,0.0
RPS3P7,0.0
RPS4X,1159.6701
RPS4XP1,0.0501
RPS4XP10,0.0
RPS4XP11,0.0701
RPS4XP12,0.0
RPS4XP13,0.04
RPS4XP14,0.1201
RPS4XP15,0.0
RPS4XP16,0.6801
RPS4XP17,0.1001
RPS4XP18,0.0
RPS4XP19,0.0
RPS4XP2,0.05
RPS4XP20,0.0
RPS4XP21,0.0
RPS4XP22,0.1601
RPS4XP23,0.0
RPS4XP3,0.0
RPS4XP4,0.0
RPS4XP5,0.0
RPS4XP6,0.1801
RPS4XP7,0.0201
RPS4XP8,0.0
RPS4XP9,0.0
RPS5,1104.8222
RPS5P2,0.0
RPS5P3,0.0
RPS5P7,0.0
RPS6,2032.5842
RPS6P12,0.0
RPS6P16,0.0
RPS6P2,0.0
RPS6P20,0.0
RPS6P21,0.0
RPS6P22,0.0
RPS6P23,0.0
RPS6P7,0.0
RPS6P8,0.0
RPS7,1223.69
RPS7P1,13.8605
RPS7P10,1.7101
RPS7P11,3.0301
RPS7P12,0.0
RPS7P13,0.0
RPS7P14,0.12
RPS7P15,0.0
RPS7P2,0.0
RPS7P3,0.1801
RPS7P4,0.1601
RPS7P5,0.0
RPS7P6,0.0
RPS7P7,0.0
RPS7P8,0.0
RPS7P9,0.0
RPS8,1672.32
RPS8P3,0.0
RPS8P6,0.0
RPS9,1857.9539
RPS9P1,0.1201
