Ensembl_Gene_ID,Symbol,qc_group,qc_label,ensembl_releases,biotypes
ENSG00000181218,H2AC25,histone,histone transcript,109;110;111;112;114,protein_coding
ENSG00000216436,H2AC2P,histone,histone transcript,103;105;107;108;109;110;111;112;114,transcribed_unprocessed_pseudogene;unprocessed_pseudogene
ENSG00000242387,H2AC3P,histone,histone transcript,103;105;107;108;109;110;111;112;114,transcribed_processed_pseudogene
ENSG00000278463,H2AC4,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000234816,H2AC5P,histone,histone transcript,103;105;107;108;109;110;111;112;114,transcribed_unprocessed_pseudogene;unprocessed_pseudogene
ENSG00000180573,H2AC6,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000196866,H2AC7,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000277075,H2AC8,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000218281,H2AC9P,histone,histone transcript,103;105;107;108;109;110;111;112;114,unprocessed_pseudogene
ENSG00000223383,H2ACP1,histone,histone transcript,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000223951,H2ACP2,histone,histone transcript,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000146047,H2BC1,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000278588,H2BC10,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000124635,H2BC11,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000197903,H2BC12,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000234289,H2BC12L,histone,histone transcript,107;108;109;110;111;112;114,protein_coding
ENSG00000185130,H2BC13,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000273703,H2BC14,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000233822,H2BC15,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000217646,H2BC16P,histone,histone transcript,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000274641,H2BC17,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000203814,H2BC18,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000220323,H2BC19P,histone,histone transcript,103;105;107;108;109;110;111;112;114,transcribed_unprocessed_pseudogene
ENSG00000261716,H2BC20P,histone,histone transcript,103;105;107;108;109;110;111;112;114,transcribed_unprocessed_pseudogene
ENSG00000184678,H2BC21,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000196890,H2BC26,histone,histone transcript,109;110;111;112;114,protein_coding
ENSG00000181201,H2BC27P,histone,histone transcript,109;110;111;112;114,transcribed_unitary_pseudogene;unitary_pseudogene
ENSG00000178762,H2BC2P,histone,histone transcript,103;105;107;108;109;110;111;112;114,transcribed_unprocessed_pseudogene;unprocessed_pseudogene
ENSG00000276410,H2BC3,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000180596,H2BC4,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000158373,H2BC5,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000274290,H2BC6,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000283064,H2BC6-AS1,histone,histone transcript,111;112;114,lncRNA
ENSG00000277224,H2BC7,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000273802,H2BC8,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000275713,H2BC9,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000275714,H3C1,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000278828,H3C10,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000275379,H3C11,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000197153,H3C12,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000183598,H3C13,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000203811,H3C14,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000203852,H3C15,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000286522,H3C2,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000287080,H3C3,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000197409,H3C4,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000277720,H3C5P,histone,histone transcript,103;105;107;108;109;110;111;112;114,unprocessed_pseudogene
ENSG00000274750,H3C6,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000277775,H3C7,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000273983,H3C8,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000220875,H3C9P,histone,histone transcript,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000278637,H4C1,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000217862,H4C10P,histone,histone transcript,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000197238,H4C11,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000273542,H4C12,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000275126,H4C13,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000270882,H4C14,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000270276,H4C15,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000197837,H4C16,histone,histone transcript,109;110;111;112;114,protein_coding
ENSG00000278705,H4C2,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000197061,H4C3,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000277157,H4C4,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000276966,H4C5,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000274618,H4C6,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000275663,H4C7,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000158406,H4C8,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000276180,H4C9,histone,histone transcript,103;105;107;108;109;110;111;112;114,protein_coding
ENSG00000124610,HIST1H1A,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000184357,HIST1H1B,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000187837,HIST1H1C,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000124575,HIST1H1D,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000168298,HIST1H1E,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000216331,HIST1H1PS1,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene;unprocessed_pseudogene
ENSG00000224447,HIST1H1PS2,histone,histone transcript,77;78;79;80;81;83;87;93;97,unprocessed_pseudogene
ENSG00000187475,HIST1H1T,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000164508,HIST1H2AA,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000278463,HIST1H2AB,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000180573,HIST1H2AC,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000196866,HIST1H2AD,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000277075,HIST1H2AE,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000196787,HIST1H2AG,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000274997,HIST1H2AH,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000196747,HIST1H2AI,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000276368,HIST1H2AJ,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000275221,HIST1H2AK,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000276903,HIST1H2AL,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000278677,HIST1H2AM,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000216436,HIST1H2APS1,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene;unprocessed_pseudogene
ENSG00000242387,HIST1H2APS2,histone,histone transcript,77;78;79;80;81;83;87;93;97,transcribed_processed_pseudogene
ENSG00000218281,HIST1H2APS3,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene;unprocessed_pseudogene
ENSG00000218690,HIST1H2APS4,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene;transcribed_unprocessed_pseudogene
ENSG00000234816,HIST1H2APS5,histone,histone transcript,87;93;97,unprocessed_pseudogene
ENSG00000223383,HIST1H2APS6,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene
ENSG00000146047,HIST1H2BA,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000276410,HIST1H2BB,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000180596,HIST1H2BC,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000158373,HIST1H2BD,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000274290,HIST1H2BE,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000277224,HIST1H2BF,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000273802,HIST1H2BG,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000275713,HIST1H2BH,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000278588,HIST1H2BI,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000124635,HIST1H2BJ,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000197903,HIST1H2BK,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000185130,HIST1H2BL,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000273703,HIST1H2BM,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000233822,HIST1H2BN,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000274641,HIST1H2BO,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000178762,HIST1H2BPS1,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene;unprocessed_pseudogene
ENSG00000217646,HIST1H2BPS2,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene
ENSG00000226908,HIST1H2BPS3,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene
ENSG00000275714,HIST1H3A,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000274267,HIST1H3B,histone,histone transcript,77;78;79;80;81;83;87;93,protein_coding
ENSG00000286522,HIST1H3B,histone,histone transcript,97,protein_coding
ENSG00000278272,HIST1H3C,histone,histone transcript,77;78;79;80;81;83;87;93,protein_coding
ENSG00000287080,HIST1H3C,histone,histone transcript,97,protein_coding
ENSG00000197409,HIST1H3D,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000274750,HIST1H3E,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000277775,HIST1H3F,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000273983,HIST1H3G,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000278828,HIST1H3H,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000275379,HIST1H3I,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000197153,HIST1H3J,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000220875,HIST1H3PS1,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene
ENSG00000278637,HIST1H4A,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000278705,HIST1H4B,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000197061,HIST1H4C,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000277157,HIST1H4D,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000276966,HIST1H4E,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000274618,HIST1H4F,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000275663,HIST1H4G,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000158406,HIST1H4H,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000276180,HIST1H4I,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000197238,HIST1H4J,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000273542,HIST1H4K,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000275126,HIST1H4L,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000217862,HIST1H4PS1,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene
ENSG00000203812,HIST2H2AA3,histone,histone transcript,80;81;83;87;93;97,protein_coding
ENSG00000203812,HIST2H2AA4,histone,histone transcript,77;78;79,protein_coding
ENSG00000272196,HIST2H2AA4,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000184270,HIST2H2AB,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000184260,HIST2H2AC,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000223345,HIST2H2BA,histone,histone transcript,77;78;79;80;81;83;87;93;97,transcribed_unprocessed_pseudogene
ENSG00000240929,HIST2H2BB,histone,histone transcript,77;78;79;80;81;83;87;93,transcribed_unprocessed_pseudogene
ENSG00000203819,HIST2H2BC,histone,histone transcript,77;78;79;80;81;83;87;93,processed_pseudogene
ENSG00000261716,HIST2H2BC,histone,histone transcript,97,transcribed_unprocessed_pseudogene
ENSG00000220323,HIST2H2BD,histone,histone transcript,77;78;79;80;81;83;87;93;97,processed_pseudogene;transcribed_unprocessed_pseudogene
ENSG00000184678,HIST2H2BE,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000203814,HIST2H2BF,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000203852,HIST2H3A,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000203811,HIST2H3C,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000183598,HIST2H3D,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000213244,HIST2H3DP1,histone,histone transcript,77;78;79;80;81;83;87;93;97,unprocessed_pseudogene
ENSG00000203818,HIST2H3PS2,histone,histone transcript,77;78;79;80;81;83;87;93,protein_coding
ENSG00000273213,HIST2H3PS2,histone,histone transcript,97,protein_coding
ENSG00000270882,HIST2H4A,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000270276,HIST2H4B,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000181218,HIST3H2A,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000181201,HIST3H2BA,histone,histone transcript,77;78;79;80;81;83;87;93;97,unitary_pseudogene
ENSG00000196890,HIST3H2BB,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000168148,HIST3H3,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
ENSG00000197837,HIST4H4,histone,histone transcript,77;78;79;80;81;83;87;93;97,protein_coding
