Ensembl_Gene_ID,Symbol,qc_group,qc_label,ensembl_releases,biotypes
ENSG00000233913,RPL10P9,ribosomal_protein_pseudogene,ribosomal protein pseudogene,87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000227394,RPL11P1,ribosomal_protein_pseudogene,ribosomal protein pseudogene,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000213613,RPL11P3,ribosomal_protein_pseudogene,ribosomal protein pseudogene,87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000184111,RPL11P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000242137,RPL11P5,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000204194,RPL12P1,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000228099,RPL12P1,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000232733,RPL12P1,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000226279,RPL12P10,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000232493,RPL12P11,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000236992,RPL12P12,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000172746,RPL12P13,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,unprocessed_pseudogene
ENSG00000224321,RPL12P14,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000230993,RPL12P15,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000204196,RPL12P16,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000224839,RPL12P17,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000213400,RPL12P18,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000226972,RPL12P19,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000216412,RPL12P2,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000239627,RPL12P20,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000242683,RPL12P21,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000253109,RPL12P22,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000218716,RPL12P23,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000243601,RPL12P24,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000235330,RPL12P25,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,transcribed_processed_pseudogene
ENSG00000236171,RPL12P26,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000237169,RPL12P27,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000240180,RPL12P28,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000233189,RPL12P29,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000233106,RPL12P3,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000242353,RPL12P30,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000241228,RPL12P31,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000242314,RPL12P32,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000244585,RPL12P33,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000229824,RPL12P34,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000243007,RPL12P35,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000242423,RPL12P36,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000240270,RPL12P37,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000213228,RPL12P38,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,transcribed_processed_pseudogene
ENSG00000237314,RPL12P39,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000185834,RPL12P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000243516,RPL12P40,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000269637,RPL12P41,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000213253,RPL12P42,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000234524,RPL12P43,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000227123,RPL12P44,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000233940,RPL12P45,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000255903,RPL12P46,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000219222,RPL12P47,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000270865,RPL12P48,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000230180,RPL12P49,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000243855,RPL12P5,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000270916,RPL12P50,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000243824,RPL12P6,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000242941,RPL12P7,ribosomal_protein_pseudogene,ribosomal protein pseudogene,83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000219932,RPL12P8,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000232687,RPL12P9,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000206519,RPL13AP,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000224053,RPL13AP,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000224146,RPL13AP,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000227961,RPL13AP,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000230181,RPL13AP,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000231190,RPL13AP,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000231301,RPL13AP,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000270780,RPL13AP10,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000229657,RPL13AP11,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000236047,RPL13AP12,ribosomal_protein_pseudogene,ribosomal protein pseudogene,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000213940,RPL13AP13,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000242858,RPL13AP14,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000216316,RPL13AP15,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000226624,RPL13AP16,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000231322,RPL13AP17,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,transcribed_processed_pseudogene
ENSG00000293158,RPL13AP17,ribosomal_protein_pseudogene,ribosomal protein pseudogene,111;112;114,lncRNA
ENSG00000241746,RPL13AP18,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000228754,RPL13AP19,ribosomal_protein_pseudogene,ribosomal protein pseudogene,87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000244053,RPL13AP2,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000234498,RPL13AP20,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000239397,RPL13AP21,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000243517,RPL13AP22,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000242990,RPL13AP23,ribosomal_protein_pseudogene,ribosomal protein pseudogene,78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000234589,RPL13AP24,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000136149,RPL13AP25,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000250318,RPL13AP26,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,unprocessed_pseudogene
ENSG00000226621,RPL13AP27,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000177350,RPL13AP3,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,transcribed_processed_pseudogene
ENSG00000293056,RPL13AP3,ribosomal_protein_pseudogene,ribosomal protein pseudogene,111;112;114,lncRNA
ENSG00000236552,RPL13AP5,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000234118,RPL13AP6,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000213885,RPL13AP7,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000226945,RPL13AP8,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000213703,RPL13AP9,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000213916,RPL13P,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000224158,RPL13P,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000226714,RPL13P,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000231746,RPL13P,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000234904,RPL13P,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000272613,RPL13P,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000273122,RPL13P,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000273286,RPL13P,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000215030,RPL13P12,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000235922,RPL13P14,ribosomal_protein_pseudogene,ribosomal protein pseudogene,114,processed_pseudogene
ENSG00000213820,RPL13P2,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000241890,RPL13P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000240370,RPL13P5,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;93;97;103;105;107;108;109;110;111;112;114,transcribed_processed_pseudogene
ENSG00000213176,RPL13P6,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000241634,RPL13P8,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000139239,RPL14P1,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000225662,RPL14P2,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000241923,RPL14P3,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000225661,RPL14P5,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000292328,RPL14P5,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000185631,RPL14P6,ribosomal_protein_pseudogene,ribosomal protein pseudogene,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000227343,RPL15P1,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000223718,RPL15P11,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000243402,RPL15P12,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000226428,RPL15P13,ribosomal_protein_pseudogene,ribosomal protein pseudogene,87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000226701,RPL15P14,ribosomal_protein_pseudogene,ribosomal protein pseudogene,87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000244259,RPL15P15,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000234751,RPL15P16,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000243830,RPL15P17,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000228501,RPL15P18,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000259545,RPL15P19,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000240914,RPL15P2,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000215003,RPL15P20,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000282445,RPL15P20,ribosomal_protein_pseudogene,ribosomal protein pseudogene,81,processed_pseudogene
ENSG00000244753,RPL15P21,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000231369,RPL15P22,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000212802,RPL15P3,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000225499,RPL15P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000229535,RPL15P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000230211,RPL15P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000231623,RPL15P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000232572,RPL15P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000233965,RPL15P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000236273,RPL15P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000236547,RPL15P4,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81,processed_pseudogene
ENSG00000233045,RPL15P5,ribosomal_protein_pseudogene,ribosomal protein pseudogene,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000241723,RPL15P6,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000242262,RPL15P7,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene;transcribed_processed_pseudogene
ENSG00000241651,RPL15P8,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000216917,RPL15P9,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000229500,RPL17P1,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000224672,RPL17P10,ribosomal_protein_pseudogene,ribosomal protein pseudogene,93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000233445,RPL17P11,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000230559,RPL17P12,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000223604,RPL17P13,ribosomal_protein_pseudogene,ribosomal protein pseudogene,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000226297,RPL17P14,ribosomal_protein_pseudogene,ribosomal protein pseudogene,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000229326,RPL17P15,ribosomal_protein_pseudogene,ribosomal protein pseudogene,103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000236768,RPL17P16,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000223409,RPL17P17,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000234742,RPL17P18,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
ENSG00000241261,RPL17P19,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000242135,RPL17P2,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000241250,RPL17P20,ribosomal_protein_pseudogene,ribosomal protein pseudogene,77;78;79;80;81;83;87;93;97;103;105;107;108;109;110;111;112;114,processed_pseudogene
ENSG00000241809,RPL17P21,ribosomal_protein_pseudogene,ribosomal protein pseudogene,110;111;112;114,processed_pseudogene
